imdb_id,movie_title
tt0116830,Last Man Standing
tt0115847,Caught
tt0117603,Set It Off
tt0115438,2 Days in the Valley
tt0115994,Curdled
tt0083587,L'associé
tt0116167,Ed's Next Move
tt0116259,Extreme Measures
tt0116421,The Glimmer Man
tt0116000,D3: The Mighty Ducks
tt0115862,The Chamber
tt0072653,The Apple Dumpling Gang
tt0047977,"Davy Crockett, King of the Wild Frontier"
tt0072951,Escape to Witch Mountain
tt0064603,The Love Bug
tt0071607,Herbie Rides Again
tt0050798,Old Yeller
tt0055277,The Parent Trap
tt0054195,Pollyanna
tt0107131,Homeward Bound: The Incredible Journey
tt0053271,The Shaggy Dog
tt0054357,Swiss Family Robinson
tt0059793,That Darn Cat!
tt0046672,"20,000 Leagues Under the Sea"
tt0106611,Cool Runnings
tt0109127,Angels in the Outfield
tt0042332,Cinderella
tt0063819,Winnie the Pooh and the Blustery Day
tt0038166,The Three Caballeros
tt0057546,The Sword in the Stone
tt0041890,So Dear to My Heart
tt0102798,Robin Hood: Prince of Thieves
tt0058331,Mary Poppins
tt0033563,Dumbo
tt0076538,Pete's Dragon
tt0066817,Bedknobs and Broomsticks
tt0043274,Alice in Wonderland
tt0082406,The Fox and the Hound
tt0116361,Freeway
tt0059742,The Sound of Music
tt0095016,Die Hard
tt0104692,The Lawnmower Man
tt0118044,Unhook the Stars
tt0114597,Synthetic Pleasures
tt0117582,The Secret Agent
tt0117589,Secrets & Lies
tt0117887,That Thing You Do!
tt0117924,To Gillian on Her 37th Birthday
tt0117791,Surviving Picasso
tt0116928,Love Is All There Is
tt0115640,Beautiful Thing
tt0116908,The Long Kiss Goodnight
tt0116409,The Ghost and the Darkness
tt0116913,Looking for Richard
tt0117958,Trees Lounge
tt0117400,The Proprietor
tt0117202,Normal Life
tt0116404,Get on the Bus
tt0120107,Shadow Conspiracy
tt0116722,Jude
tt0116242,Everyone Says I Love You
tt0115600,Bitter Sugar
tt0117509,Romeo + Juliet
tt0117802,Swingers
tt0117665,Sleepers
tt0117781,The Sunchaser
tt0116714,Johns
tt0115491,Aladdin and the King of Thieves
tt0043140,The Woman in Question
tt0029546,Shall We Dance
tt0028757,A Damsel in Distress
tt0039286,Crossfire
tt0037101,"Murder, My Sweet"
tt0044863,Macao
tt0109823,For the Moment
tt0067992,Willy Wonka & the Chocolate Factory
tt0111622,The Sexual Life of the Belgians
tt0055018,The Innocents
tt0070707,Sleeper
tt0066808,Bananas
tt0095159,A Fish Called Wanda
tt0079470,Life of Brian
tt0084865,Victor/Victoria
tt0068334,The Candidate
tt0059243,The Great Race
tt0061418,Bonnie and Clyde
tt0052027,The Old Man and the Sea
tt0046912,Dial M for Murder
tt0113731,Madame Butterfly
tt0092890,Dirty Dancing
tt0105236,Reservoir Dogs
tt0091763,Platoon
tt0098627,Weekend at Bernie's
tt0103772,Basic Instinct
tt0101761,The Doors
tt0104036,The Crying Game
tt0104348,Glengarry Glen Ross
tt0084707,Sophie's Choice
tt0083866,E.T. the Extra-Terrestrial
tt0117577,The Search for One-eye Jimmy
tt0029992,A Christmas Carol
tt0099371,Days of Thunder
tt0092099,Top Gun
tt0115531,American Strays
tt0048545,Rebel Without a Cause
tt0044081,A Streetcar Named Desire
tt0115885,Children of the Corn IV: The Gathering
tt0116859,The Leopard Son
tt0115870,Charm's  Incidents
tt0115684,Bird of Prey
tt0117040,Microcosmos
tt0117284,Palookaville
tt0115580,The Associate
tt0116378,The Funeral
tt2250194,The Sleepover
tt0113057,A Single Girl
tt0116581,The Eighth Day
tt0114622,North Star
tt0112907,Drunks
tt0117318,The People vs. Larry Flynt
tt0116422,Glory Daze
tt0117320,A Perfect Candidate
tt0082846,On Golden Pond
tt0072081,The Return of the Pink Panther
tt0101775,Drop Dead Fred
tt0096754,The Abyss
tt0080749,The Fog
tt0082340,Escape from New York
tt0082533,The Howling
tt0091288,Jean de Florette
tt0091480,Manon of the Spring
tt0107274,Johnny 100 Pesos
tt0081375,Private Benjamin
tt0071853,Monty Python and the Holy Grail
tt0116587,Hustler White
tt0112777,Dadetown
tt0116245,Everything Relative
tt0116212,Entertaining Angels - The Dorothy Day Story
tt0117968,Three Lives and Only One Death
tt0116886,The Line King: The Al Hirschfeld Story
tt0117677,Snowriders
tt0112759,Curtis's Charm
tt0118147,When We Were Kings
tt0108598,The Wrong Trousers
tt0110173,JLG/JLG: Self-Portrait in December
tt0084589,The Return of Martin Guerre
tt0109781,Faust
tt0040427,He Walked by Night
tt0040723,Raw Deal
tt0039881,T-Men
tt0034493,The Children Are Watching Us
tt0039004,Pastoral Symphony
tt0026465,Here Comes Cookie
tt0026656,Love In Bloom
tt0025799,Six of a Kind
tt0078875,The Tin Drum
tt0069198,The Ruling Class
tt0110521,Mina Tannenbaum
tt0060304,2 or 3 Things I Know About Her
tt0115715,The Bloody Child
tt0116059,Dear God
tt0115610,Bad Moon
tt0099028,American Dream
tt0112483,Best of the Best 3: No Turning Back
tt0103850,Bob Roberts
tt0095765,Cinema Paradiso
tt0097108,"The Cook, the Thief, His Wife & Her Lover"
tt0109942,Dead Tired
tt0101700,Delicatessen
tt0101765,The Double Life of Veronique
tt0101811,Enchanted April
tt0050825,Paths of Glory
tt0099703,The Grifters
tt0102014,Hear My Song
tt0120121,The Shooter
tt0116209,The English Patient
tt0102426,Mediterraneo
tt0097937,My Left Foot: The Story of Christy Brown
tt0098724,"Sex, Lies, and Videotape"
tt0105107,Passion Fish
tt0105488,Strictly Ballroom
tt0096257,The Thin Blue Line
tt0101026,Tie Me Up! Tie Me Down!
tt0102370,Madonna: Truth or Dare
tt0100332,Paris is Burning
tt0073486,One Flew Over the Cuckoo's Nest
tt0078446,Up in Smoke
tt0080684,The Empire Strikes Back
tt0093779,The Princess Bride
tt0082971,Raiders of the Lost Ark
tt0088846,Brazil
tt0090605,Aliens
tt0060196,"The Good, the Bad and the Ugly"
tt0094336,Withnail & I
tt0050083,12 Angry Men
tt0056172,Lawrence of Arabia
tt0066921,A Clockwork Orange
tt0056592,To Kill a Mockingbird
tt0078788,Apocalypse Now
tt0064116,Once Upon a Time in the West
tt0086190,Return of the Jedi
tt0093191,Wings of Desire
tt0041959,The Third Man
tt0099685,GoodFellas
tt0078748,Alien
tt0106308,Army of Darkness
tt0095250,The Big Blue
tt0089881,Ran
tt0097202,The Killer
tt0054215,Psycho
tt0080455,The Blues Brothers
tt0071562,The Godfather: Part II
tt0093058,Full Metal Jacket
tt0104361,A Grand Day Out
tt0097499,Henry V
tt0086879,Amadeus
tt0045061,The Quiet Man
tt0087843,Once Upon a Time in America
tt0081398,Raging Bull
tt0075686,Annie Hall
tt0086197,The Right Stuff
tt0079944,Stalker
tt0082096,Das Boot
tt0070735,The Sting
tt0067185,Harold and Maude
tt0103130,Trust
tt0050976,The Seventh Seal
tt0085859,Local Hero
tt0088247,The Terminator
tt0103873,Braindead
tt0097441,Glory
tt0100519,Rosencrantz & Guildenstern Are Dead
tt0079522,Manhattan
tt0100150,Miller's Crossing
tt0097165,Dead Poets Society
tt0061722,The Graduate
tt0052311,Touch of Evil
tt0100263,La Femme Nikita
tt0050212,The Bridge on the River Kwai
tt0056801,8½
tt0071315,Chinatown
tt0043456,The Day the Earth Stood Still
tt0040897,The Treasure of the Sierra Madre
tt0092610,Bad Taste
tt0023969,Duck Soup
tt0088794,Better Off Dead...
tt0081505,The Shining
tt0092005,Stand by Me
tt0022100,M
tt0092991,Evil Dead II
tt0057115,The Great Escape
tt0077416,The Deer Hunter
tt0082269,Diva
tt0107048,Groundhog Day
tt0105695,Unforgiven
tt0056218,The Manchurian Candidate
tt0100436,Pump up the Volume
tt0036613,Arsenic and Old Lace
tt0088763,Back to the Future
tt0101921,Fried Green Tomatoes
tt0066206,Patton
tt0090967,Down by Law
tt0094625,Akira
tt0091203,Highlander
tt0061512,Cool Hand Luke
tt0099334,Cyrano de Bergerac
tt0072431,Young Frankenstein
tt0102536,Night on Earth
tt0101640,Raise the Red Lantern
tt0032553,The Great Dictator
tt0032455,Fantasia
tt0044706,High Noon
tt0038355,The Big Sleep
tt0097493,Heathers
tt0081534,Somewhere in Time
tt0052618,Ben-Hur
tt0088258,This Is Spinal Tap
tt0085809,Koyaanisqatsi
tt0094006,Some Kind of Wonderful
tt0097576,Indiana Jones and the Last Crusade
tt0078841,Being There
tt0083987,Gandhi
tt0096332,The Unbearable Lightness of Being
tt0091867,A Room with a View
tt0089886,Real Genius
tt0084503,Pink Floyd: The Wall
tt0087553,The Killing Fields
tt0089606,My Life as a Dog
tt0049223,Forbidden Planet
tt0097351,Field of Dreams
tt0073341,The Man Who Would Be King
tt0064115,Butch Cassidy and the Sundance Kid
tt0087884,"Paris, Texas"
tt0101458,Until the End of the World
tt0098635,When Harry Met Sally...
tt0113369,I Shot a Man in Vegas
tt0114089,Parallel Sons
tt0116589,Hype!
tt0117550,Santa with Muscles
tt0116293,Female Perversions
tt0116953,Mad Dog Time
tt0115754,Breathing Room
tt0114093,Paris Was a Woman
tt0116601,I'm Not Rappaport
tt0112537,Blue Juice
tt0107314,Kids of Survival
tt0103644,Alien³
tt0082010,An American Werewolf in London
tt0103678,Amityville: It's About Time
tt0085159,Amityville 3-D
tt0115535,Amityville: Dollhouse
tt0106262,Amityville: A New Generation
tt0083550,Amityville II: The Possession
tt0078767,The Amityville Horror
tt0099030,The Amityville Curse
tt0071233,Blood for Dracula
tt0090655,April Fool's Day
tt0075704,Audrey Rose
tt0092632,The Believers
tt0056869,The Birds
tt0051418,The Blob
tt0082083,Blood Beach
tt0101492,Body Parts
tt0037549,The Body Snatcher
tt0103874,Dracula
tt0026138,Bride of Frankenstein
tt0074258,Burnt Offerings
tt0103919,Candyman
tt0101540,Cape Fear
tt0055824,Cape Fear
tt0074285,Carrie
tt0083722,Cat People
tt0087800,A Nightmare on Elm Street
tt0013442,Nosferatu
tt0091651,Vampire in Venice
tt0075005,The Omen
tt0115710,Blood and Wine
tt0115495,Albino Alligator
tt0117057,The Mirror Has Two Faces
tt0115751,Breaking the Waves
tt0119791,Nightwatch
tt0117731,Star Trek: First Contact
tt0117631,Shine
tt0117666,Sling Blade
tt0116705,Jingle All the Way
tt0084116,Identification of a Woman
tt0117293,Paradise Lost: The Child Murders at Robin Hood Hills
tt0117372,The Preacher's Wife
tt0113557,Zero Kelvin
tt0117477,Ridicule
tt0115988,The Crucible
tt0115433,101 Dalmatians
tt0042354,The Forbidden Christ
tt0110171,I Can't Sleep
tt0099423,Die Hard 2
tt0079945,Star Trek: The Motion Picture
tt0102975,Star Trek VI: The Undiscovered Country
tt0098382,Star Trek V: The Final Frontier
tt0084726,Star Trek II: The Wrath of Khan
tt0088170,Star Trek III: The Search for Spock
tt0092007,Star Trek IV: The Voyage Home
tt0103776,Batman Returns
tt0096487,Young Guns
tt0100994,Young Guns II
tt0077631,Grease
tt0084021,Grease 2
tt0100114,Marked for Death
tt0115471,Adrenalin: Fear the Rush
tt0117773,The Substance of Fire
tt0105690,Under Siege
tt0052287,Terror in a Texas Town
tt0073195,Jaws
tt0077766,Jaws 2
tt0085750,Jaws 3-D
tt0117119,My Fellow Americans
tt0116996,Mars Attacks!
tt0115906,Citizen Ruth
tt0116695,Jerry Maguire
tt0093822,Raising Arizona
tt0094155,Tin Men
tt0105435,Sneakers
tt0115633,Bastard Out of Carolina
tt0116621,In Love and War
tt0116999,Marvin's Room
tt0117691,Somebody Is Waiting
tt0116410,Ghosts of Mississippi
tt0119783,Night Falls on Manhattan
tt0115641,Beavis and Butt-Head Do America
tt0112769,La Cérémonie
tt0117571,Scream
tt0104691,The Last of the Mohicans
tt0117038,Michael
tt0116240,The Evening Star
tt0116477,Hamlet
tt0117690,Some Mother's Son
tt0118163,The Whole Wide World
tt0117091,Mother
tt0118100,Thieves
tt0116250,Evita
tt0117364,The Portrait of a Lady
tt0067959,Walkabout
tt0117028,Message to Love: The Isle of Wight Festival
tt0119731,Murder at 1600
tt0116506,Hearts and Minds
tt0116640,Inside
tt0119115,Fierce Creatures
tt0120550,Zeus & Roxanne
tt0120390,Turbulence
tt0112362,Angel Baby
tt0116704,First Strike
tt0120414,Underworld
tt0118708,Beverly Hills Ninja
tt0119664,Metro
tt0110425,The Machine
tt0080714,Falling in Love Again
tt0106535,The Cement Garden
tt0118928,Dante's Peak
tt0119644,Meet Wally Sparks
tt0106266,Amos & Andrew
tt0106387,Benny & Joon
tt0119937,Prefontaine
tt0117907,A Tickle in the Heart
tt0109949,Guantanamera
tt0119640,McHale's Navy
tt0116790,Kolya
tt0119225,Gridlock'd
tt0116310,Fire on the Mountain
tt0118111,Waiting for Guffman
tt0116754,Prisoner of the Mountains
tt0118691,The Beautician and the Beast
tt0120238,SubUrbia
tt0116565,Hotel de Love
tt0119887,The Pest
tt0119141,Fools Rush In
tt0120357,Touch
tt0118548,Absolute Power
tt0120317,That Darn Cat
tt0120434,Vegas Vacation
tt0118042,Unforgotten: Twenty-Five Years After Willowbrook
tt0120318,That Old Feeling
tt0116922,Lost Highway
tt0120036,Rosewood
tt0119008,Donnie Brasco
tt0117544,Salut cousin !
tt0118750,Booty Call
tt0120014,Rhyme & Reason
tt0118762,Boys Life 2
tt0118859,City of Industry
tt0118702,Best Men
tt0119432,Jungle 2 Jungle
tt0116743,Kama Sutra - A Tale of Love
tt0119951,Private Parts
tt0119572,Love Jones
tt0120053,The Saint
tt0120152,Smilla's Sense of Snow
tt0118064,The Van
tt0115964,Crash
tt0116041,The Daytrippers
tt0119528,Liar Liar
tt0117422,The Quiet Room
tt0120094,Selena
tt0118972,The Devil's Own
tt0118829,Cats Don't Dance
tt0118663,B.A.P.S.
tt0116931,Love and Other Catastrophes
tt0120389,Turbo: A Power Rangers Movie
tt0118623,Anna Karenina
tt0119013,Double Team
tt0119381,Inventing the Abbotts
tt0118615,Anaconda
tt0119229,Grosse Pointe Blank
tt0116762,Keys to Tulsa
tt0116783,Kissed
tt0118541,8 Heads in a Duffel Bag
tt0113314,Hollow Reed
tt0119859,Paradise Road
tt0120366,Traveller
tt0118586,All Over Me
tt0118783,A Brother's Kiss
tt0117050,A Chef in Love
tt0120032,Romy and Michele's High School Reunion
tt0116295,Temptress Moon
tt0120461,Volcano
tt0115886,Children of the Revolution
tt0118655,Austin Powers: International Man of Mystery
tt0118771,Breakdown
tt0115760,Broken English
tt0115927,Commandments
tt0117482,Ripe
tt0120383,"Truth or Consequences, N.M."
tt0105660,The Turning
tt0120479,Warriors of Virtue
tt0119109,Fathers' Day
tt0119116,The Fifth Element
tt0116643,Intimate Relations
tt0119809,Nowhere
tt0116920,Losing Chase
tt0120190,Sprung
tt0111613,The Promise
tt0058985,Le Bonheur
tt0119578,Love! Valour! Compassion!
tt0117615,Shall We Dance?
tt0120087,The Second Jungle Book: Mowgli & Baloo
tt0120394,Twin Town
tt0118556,Addicted to Love
tt0115744,Brassed Off
tt0118964,The Designated Mourner
tt0119567,The Lost World: Jurassic Park
tt0117359,Ponette
tt0117561,Schizopolis
tt0120118,Shiloh
tt0118117,The War at Home
tt0114303,Rough Magic
tt0120373,Trial and Error
tt0118787,Buddy
tt0118880,Con Air
tt0116834,Late Bloomers
tt0114134,The Pillow Book
tt0112951,To Have (Or Not)
tt0120179,Speed 2: Cruise Control
tt0117724,Squeeze
tt0117775,Sudden Manhattan
tt0113968,The Next Step
tt0118127,Wedding Bell Blues
tt0118688,Batman & Robin
tt0119019,Dream with the Fishes
tt0120034,Roseanna's Grave
tt0116502,Head Above Water
tt0119282,Hercules
tt0119502,The Last Time I Committed Suicide
tt0116949,MURDER and murder
tt0119738,My Best Friend's Wedding
tt0105569,Tetsuo II: Body Hammer
tt0115856,When the Cat's Away
tt0057345,Contempt
tt0119094,Face/Off
tt0119098,Fall
tt0116384,Gabbeh
tt0117076,Mondo
tt0113425,The Innocent Sleep
tt0116334,For Ever Mozart
tt0119654,Men in Black
tt0119848,Out to Sea
tt0120512,Wild America
tt0120133,A Simple Wish
tt0118884,Contact
tt0116930,Love Serenade
tt0119173,G.I. Jane
tt0082198,Conan the Barbarian
tt0119190,George of the Jungle
tt0118887,Cop Land
tt0119081,Event Horizon
tt0120177,Spawn
tt0118570,Air Bud
tt0119896,Picture Perfect
tt0119361,In the Company of Men
tt0119152,Free Willy 3: The Rescue
tt0118818,Career Girls
tt0118883,Conspiracy Theory
tt0118966,Desperate Measures
tt0120207,Steel
tt0120112,She's So Lovely
tt0119311,Hoodlum
tt0119509,Leave it to Beaver
tt0119675,Mimic
tt0119695,Money Talks
tt0119086,Excess Baggage
tt0119484,Kull the Conqueror
tt0118571,Air Force One
tt0118531,One Eight Seven
tt0099810,The Hunt for Red October
tt0102494,My Own Private Idaho
tt0119465,"Kiss Me, Guido"
tt0120197,Star Maps
tt0119360,In & Out
tt0119051,The Edge
tt0119874,The Peacemaker
tt0119488,L.A. Confidential
tt0120102,Seven Years in Tibet
tt0119468,Kiss the Girls
tt0120169,Soul Food
tt0119457,Kicked in the Head
tt0120524,Wishmaster
tt0120323,A Thousand Acres
tt0119174,The Game
tt0119123,Fire Down Below
tt0120399,U Turn
tt0119557,The Locusts
tt0119632,The Matchmaker
tt0118647,The Assignment
tt0120151,A Smile Like Yours
tt0120402,Ulee's Gold
tt0119349,The Ice Storm
tt0120192,Stag
tt0118842,Chasing Amy
tt0119326,Def Jam's How to Be a Player
tt0119164,The Full Monty
tt0116631,Alive and Kicking
tt0119280,Mrs Brown
tt0119345,I Know What You Did Last Summer
tt0118971,The Devil's Advocate
tt0120029,RocketMan
tt0119906,Playing God
tt0119324,The House of Yes
tt0119107,"Fast, Cheap & Out of Control"
tt0120481,Washington Square
tt0120303,Telling Lies In America
tt0120539,Year of the Horse
tt0119177,Gattaca
tt0119095,FairyTale: A True Story
tt0119891,Phantoms
tt0120257,Swept from the Sea
tt0120529,Wonderland
tt0119535,A Life Less Ordinary
tt0119338,Hurricane Streets
tt0119080,Eve's Bayou
tt0119210,Switchback
tt0118900,Gang Related
tt0083131,Stripes
tt0117221,Nenette and Boni
tt0118689,Bean
tt0119327,Hugo Pool
tt0119592,Mad City
tt0119832,One Night Stand
tt0120275,The Tango Lesson
tt0120490,Welcome to Sarajevo
tt0119527,Deceiver
tt0119978,The Rainmaker
tt0118749,Boogie Nights
tt0090329,Witness
tt0119365,Incognito
tt0120201,Starship Troopers
tt0118901,Critical Care
tt0107282,The Joy Luck Club
tt0118836,Chairman of the Board
tt0120148,Sliding Doors
tt0119707,Mortal Kombat: Annihilation
tt0120382,The Truman Show
tt0120520,The Wings of the Dove
tt0119723,Mrs. Dalloway
tt0116592,"I Love You, I Love You Not"
tt0119994,Red Corner
tt0119395,The Jackal
tt0118617,Anastasia
tt0120483,The Man Who Knew Too Little
tt0118583,Alien: Resurrection
tt0112318,Alien Escape
tt0118607,Amistad
tt0118632,The Apostle
tt0123385,Artemisia
tt0118698,Bent
tt0109266,Bang
tt0118764,The Boys
tt0118804,The Butcher Boy
tt0118954,Deconstructing Harry
tt0119137,Flubber
tt0119142,For Richer or Poorer
tt0119217,Good Will Hunting
tt0116465,Guy
tt0116490,Tar
tt0119303,Home Alone 3
tt0119352,Ill Gotten Gains
tt0116976,Man of Her Dreams
tt0119668,Midnight in the Garden of Good and Evil
tt0119715,MouseHunt
tt0117167,Never Met Picasso
tt0119819,Office Killer
tt0119845,Other Voices Other Rooms
tt0120082,Scream 2
tt0120222,Stranger in the House
tt0120255,The Sweet Hereafter
tt0128755,Time Tracers
tt0120338,Titanic
tt0120347,Tomorrow Never Dies
tt0117994,Twisted
tt0118230,Full Speed
tt0119052,The Education of Little Tree
tt0119925,The Postman
tt0119314,The Horse Whisperer
tt0120521,The Winter Guest
tt0119396,Jackie Brown
tt0119485,Kundun
tt0119718,Mr. Magoo
tt0118715,The Big Lebowski
tt0118566,Afterglow
tt0119590,My Life in Pink
tt0119223,Great Expectations
tt0118539,3 Ninjas: High Noon at Mega Mountain
tt0119655,Men of Means
tt0119988,Caught Up
tt0129758,Arguing the World
tt0120670,Firestorm
tt0120820,Senseless
tt0120885,Wag the Dog
tt0118929,Dark City
tt0116845,The Leading Man
tt0120478,Star Kid
tt0120696,Hard Rain
tt0120693,Half Baked
tt0119099,Fallen
tt0120122,Shooting Fish
tt0118643,The Prophecy II
tt0112913,Fallen Angels
tt0119815,Four Days in September
tt0120185,Spice World
tt0118956,Deep Rising
tt0128690,Tainted
tt0119521,A Letter from Death Row
tt0119734,Music from Another Room
tt0119711,Mother and Son
tt0120008,The Replacement Killers
tt0120594,B. Monkey
tt0119784,The Night Flier
tt0118747,Blues Brothers 2000
tt0114690,Tokyo Fist
tt0120707,Ride
tt0120888,The Wedding Singer
tt0120184,Sphere
tt0118662,Ayn Rand: A Sense of Life
tt0116379,A Further Gesture
tt0119548,Little City
tt0120782,Palmetto
tt0119822,As Good as It Gets
tt0099939,King of New York
tt0145302,A Paralyzing Fear: The Story of Polio in America
tt0119656,Men with Guns
tt0119594,Twilight
tt0120873,U.S. Marshals
tt0120491,Welcome to Woop Woop
tt0119574,Love and Death on Long Island
tt0112619,Midaq Alley
tt0140282,In God's Hands
tt0120661,Everest
tt0118744,Hush
tt0120241,Suicide Kings
tt0120744,The Man in the Iron Mask
tt0120769,The Newton Boys
tt0120890,Wild Things
tt0125454,Paulie
tt0120642,"A Cool, Dry Place"
tt0119250,Fireworks
tt0119942,Primary Colors
