,0
9632,157136
9633,159103
9634,161024
9635,162344
9636,163066
9637,165483
9638,165533
9639,167760
9640,167764
9641,167766
9642,167768
9643,167770
9644,167772
9645,167774
9646,167776
9647,167778
9648,167780
9649,167782
9650,167784
9651,168140
9652,168142
9653,168144
9654,7487
9655,107410
9656,146352
9657,4755
9658,7453
9659,56846
9660,57538
9661,74154
9662,78041
9663,78264
9664,88108
9665,89388
9666,107987
9667,109853
9668,111680
9669,133708
9670,134017
9671,139897
9672,3372
9673,3718
9674,171907
9675,2885
9676,129428
9677,134528
9678,139052
9679,149011
9680,163512
9681,163771
9682,166558
9683,171801
9684,127323
9685,1509
9686,683
9687,7014
9688,147024
9689,618
9690,120
9691,499
9692,571
9693,1496
9694,79073
9695,2323
9696,4797
9697,583
9698,3003
9699,5496
9700,5614
9701,5922
9702,6192
9703,6898
9704,7089
9705,7142
9706,7349
9707,7422
9708,8454
9709,8656
9710,8685
9711,25759
9712,26359
9713,26599
9714,26732
9715,27186
9716,27271
9717,27416
9718,27576
9719,27644
9720,31588
9721,31998
9722,32836
9723,33451
9724,33750
9725,34008
9726,39449
9727,40966
9728,44663
9729,44851
9730,47538
9731,49735
9732,49902
9733,51486
9734,53226
9735,59976
9736,61646
9737,62049
9738,71065
9739,72735
9740,73101
9741,90753
9742,94839
9743,102826
9744,102828
9745,26453
9746,87314
9747,3205
9748,6140
9749,60992
9750,26810
9751,1534
9752,1859
9753,3202
9754,3645
9755,4325
9756,4399
9757,4825
9758,5058
9759,5121
9760,5142
9761,5799
9762,6229
9763,6918
9764,7301
9765,8126
9766,8239
9767,8261
9768,8338
9769,25774
9770,25954
9771,26195
9772,26481
9773,26616
9774,26699
9775,31522
9776,32179
9777,40491
9778,44657
9779,45000
9780,45036
9781,53827
9782,56786
9783,74475
9784,78276
9785,80111
9786,80487
9787,88566
9788,96933
9789,3382
9790,5677
9791,2210
9792,3230
9793,5251
9794,6075
9795,6089
9796,6430
9797,6508
9798,7577
9799,7826
9800,7935
9801,8670
9802,26398
9803,60516
9804,61071
9805,76147
9806,77818
9807,6955
9808,61352
9809,82767
9810,92192
9811,7411
9812,26509
9813,26007
9814,5097
9815,5279
9816,649
9817,6730
9818,7069
9819,27276
9820,32834
9821,104636
9822,755
9823,964
9824,967
9825,2896
9826,3806
9827,1728
9828,4411
9829,4534
9830,5174
9831,5994
9832,7326
9833,7787
9834,1812
9835,2743
9836,3002
9837,3894
9838,4078
9839,4206
9840,4525
9841,4693
9842,5224
9843,5914
9844,5932
9845,6064
9846,6400
9847,6940
9848,7061
9849,25826
9850,25828
9851,25929
9852,25938
9853,26663
9854,26712
9855,30712
9856,33358
9857,47202
9858,48698
9859,49132
9860,52767
9861,55284
9862,57509
9863,58078
9864,58191
9865,59404
9866,60322
9867,97673
9868,113207
9869,130087
9870,162478
9871,25856
9872,62137
9873,78308
9874,91035
9875,55566
9876,242
9877,676
9878,2595
9879,3951
9880,3974
9881,3976
9882,3990
9883,8858
9884,3001
9885,4561
9886,6742
9887,970
9888,2209
9889,2211
9890,2634
9891,2656
9892,3588
9893,4269
9894,4320
9895,4393
9896,4408
9897,4433
9898,4451
9899,4543
9900,4582
9901,4927
9902,4998
9903,5112
9904,5145
9905,5169
9906,5179
9907,5184
9908,5192
9909,5221
9910,5285
9911,5434
9912,5687
9913,5788
9914,5983
9915,6114
9916,6172
9917,6334
9918,6398
9919,6426
9920,6429
9921,6434
9922,6453
9923,6573
9924,6581
9925,6660
9926,6727
9927,6846
9928,6854
9929,6988
9930,6994
9931,7038
9932,7039
9933,7051
9934,7093
9935,7126
9936,7196
9937,7219
9938,7270
9939,7840
9940,7890
9941,7893
9942,7896
9943,7897
9944,7918
9945,7942
9946,7944
9947,7947
9948,8069
9949,8167
9950,8365
9951,8516
9952,8520
9953,8609
9954,8611
9955,8684
9956,8752
9957,8789
9958,8813
9959,8840
9960,8862
9961,9003
9962,25763
9963,25764
9964,25773
9965,25865
9966,25866
9967,25904
9968,25911
9969,25920
9970,25984
9971,25996
9972,26002
9973,26067
9974,26174
9975,26199
9976,26203
9977,26220
9978,26222
9979,26245
9980,26289
9981,26299
9982,26342
9983,26350
9984,26386
9985,26393
9986,26485
9987,26559
9988,26758
9989,27009
9990,27108
9991,27216
9992,27365
9993,27397
9994,27408
9995,27864
9996,31309
9997,31851
9998,31973
9999,32469
10000,32844
10001,32875
10002,33072
10003,33861
10004,34065
10005,36056
10006,37335
10007,37545
10008,37626
10009,38701
10010,38824
10011,39419
10012,39777
10013,39779
10014,42546
10015,42900
10016,44058
10017,44168
10018,44197
10019,44392
10020,44587
10021,45179
10022,45611
10023,46559
10024,47092
10025,47150
10026,47566
10027,47723
10028,47950
10029,47976
10030,48682
10031,49389
10032,49856
10033,51341
10034,51678
10035,52548
10036,52929
10037,53038
10038,55176
10039,57550
10040,58418
10041,59178
10042,59180
10043,59182
10044,59184
10045,59336
10046,59382
10047,59738
10048,60103
10049,60382
10050,60436
10051,61269
10052,61724
10053,61937
10054,63329
10055,65235
10056,66279
10057,67096
10058,68263
10059,68489
10060,69241
10061,69995
10062,70377
10063,70432
10064,71976
10065,72276
10066,72751
10067,74504
10068,76149
10069,76778
10070,77629
10071,77719
10072,77883
10073,78157
10074,78679
10075,80258
10076,82043
10077,84775
10078,86279
10079,89535
10080,91044
10081,92885
10082,93022
10083,97643
10084,104078
10085,110773
10086,117464
10087,136976
10088,3664
10089,3666
10090,3891
10091,4076
10092,4142
10093,4760
10094,4895
10095,6011
10096,6325
10097,6616
10098,6747
10099,7456
10100,7949
10101,3790
10102,3862
10103,98956
10104,107883
10105,3612
10106,5079
10107,5372
10108,6358
10109,8385
10110,8956
10111,55854
10112,59729
10113,60894
10114,570
10115,751
10116,793
10117,1138
10118,1152
10119,1504
10120,2185
10121,2187
10122,2503
10123,2666
10124,3047
10125,3128
10126,3183
10127,3192
10128,3657
10129,3816
10130,3850
10131,3934
10132,106
10133,1880
10134,2199
10135,26176
10136,27032
10137,41712
10138,42213
10139,43853
10140,48543
10141,51847
10142,59814
10143,68519
10144,89837
10145,90947
10146,94126
10147,103849
10148,111551
10149,984
10150,1937
10151,2238
10152,5611
10153,6671
10154,6882
10155,8913
10156,26269
10157,27735
10158,27866
10159,36850
10160,36931
10161,43744
10162,45382
10163,53004
10164,54331
10165,55112
10166,55156
10167,59065
10168,60046
10169,60522
10170,61167
10171,65142
10172,69324
10173,69458
10174,71550
10175,2933
10176,3212
10177,79798
10178,96726
10179,96966
10180,97395
10181,100238
10182,111387
10183,112436
10184,114678
10185,114925
10186,117432
10187,120390
10188,1755
10189,1891
10190,3340
10191,4044
10192,4196
10193,4689
10194,5182
10195,6203
10196,6387
10197,6665
10198,6746
10199,7650
10200,26240
10201,41014
10202,6447
10203,8683
10204,30721
10205,80449
10206,87867
10207,89170
10208,89217
10209,91886
10210,96621
10211,106022
10212,120474
10213,131248
10214,132630
10215,134374
10216,2597
10217,66320
10218,127200
10219,142110
10220,142372
10221,144734
10222,145096
10223,145388
10224,1516
10225,2061
10226,2158
10227,3378
10228,3805
10229,4180
10230,4663
10231,6045
10232,6324
10233,6628
10234,6897
10235,1501
10236,7489
10237,33564
10238,3137
10239,3367
10240,3670
10241,4922
10242,4923
10243,6416
10244,6450
10245,6457
10246,6458
10247,6498
10248,7283
10249,8446
10250,25893
10251,25916
10252,26139
10253,26155
10254,31934
10255,32261
10256,43677
10257,49688
10258,92234
10259,5102
10260,68600
10261,82564
10262,82842
10263,136
10264,5827
10265,5314
10266,54171
10267,57044
10268,57536
10269,57776
10270,61994
10271,62213
10272,85780
10273,85997
10274,114886
10275,133749
10276,26059
10277,44421
10278,83182
10279,85012
10280,99675
10281,127441
10282,5494
10283,5607
10284,6801
10285,33270
10286,44597
10287,62803
10288,87880
10289,87913
10290,87917
10291,87919
10292,87948
10293,87952
10294,87954
10295,87966
10296,5456
10297,8331
10298,31270
10299,171253
10300,173933
10301,174407
10302,175197
10303,55687
10304,114342
10305,50705
10306,401
10307,77
10308,341
10309,3281
10310,4988
10311,49282
10312,49330
10313,100342
10314,113532
10315,114329
10316,117136
10317,118760
10318,130956
10319,133869
10320,211
10321,385
10322,530
10323,958
10324,1164
10325,1236
10326,1369
10327,1463
10328,1543
10329,1664
10330,1842
10331,1857
10332,1910
10333,2128
10334,2237
10335,2632
10336,2755
10337,2832
10338,2850
10339,2892
10340,2998
10341,3049
10342,3140
10343,3211
10344,3380
10345,3403
10346,3473
10347,3533
10348,4026
10349,4035
10350,4183
10351,4194
10352,4197
10353,4268
10354,4281
10355,4375
10356,4395
10357,4500
10358,4542
10359,4632
10360,4907
10361,4972
10362,4984
10363,4999
10364,5018
10365,5028
10366,5037
10367,5088
10368,5118
10369,5150
10370,5228
10371,5230
10372,5232
10373,5233
10374,5234
10375,5249
10376,5272
10377,5275
10378,5289
10379,5311
10380,5321
10381,5369
10382,5440
10383,5473
10384,5485
10385,5495
10386,5518
10387,5635
10388,5641
10389,5743
10390,5769
10391,5794
10392,5825
10393,5861
10394,5924
10395,5928
10396,5972
10397,6010
10398,6020
10399,6083
10400,6107
10401,6123
10402,6130
10403,6132
10404,6181
10405,6258
10406,6272
10407,6277
10408,6312
10409,6404
10410,6409
10411,6412
10412,6451
10413,6471
10414,6478
10415,6506
10416,6578
10417,6585
10418,6640
10419,6680
10420,6751
10421,6784
10422,6803
10423,6806
10424,6813
10425,6815
10426,6817
10427,6819
10428,6825
10429,6841
10430,6847
10431,7011
10432,7033
10433,7065
10434,7077
10435,7100
10436,7108
10437,7168
10438,7185
10439,7198
10440,7243
10441,7268
10442,7290
10443,7302
10444,7333
10445,7334
10446,7336
10447,7353
10448,7414
10449,7415
10450,7480
10451,7620
10452,7636
10453,7713
10454,7716
10455,7815
10456,7878
10457,7883
10458,7898
10459,7936
10460,7959
10461,8003
10462,8004
10463,8040
10464,8153
10465,8188
10466,8189
10467,8196
10468,8199
10469,8202
10470,8238
10471,8257
10472,8275
10473,8290
10474,8397
10475,8400
10476,8455
10477,8459
10478,8505
10479,8571
10480,8583
10481,8586
10482,8601
10483,8608
10484,8659
10485,8724
10486,8732
10487,8761
10488,8767
10489,8768
10490,8786
10491,8849
10492,9015
10493,25766
10494,25795
10495,25835
10496,25839
10497,25930
10498,25947
10499,25963
10500,26117
10501,26226
10502,26283
10503,26313
10504,26391
10505,26770
10506,26791
10507,27792
10508,30701
10509,31590
10510,32369
10511,32525
10512,32593
10513,38994
10514,41585
10515,41831
10516,43910
10517,43932
10518,47239
10519,47306
10520,48598
10521,56158
10522,80736
10523,85259
10524,104590
10525,121618
10526,84
10527,3400
10528,6208
10529,7355
10530,8380
10531,8782
10532,787
10533,722
10534,1583
10535,1679
10536,2244
10537,2754
10538,3056
10539,3584
10540,3622
10541,5963
10542,27887
10543,65225
10544,129372
10545,130468
10546,131451
10547,133832
10548,26314
10549,30867
10550,66943
10551,78160
10552,1870
10553,5958
10554,4072
10555,3303
10556,6119
10557,7037
10558,7171
10559,27620
10560,33838
10561,46959
10562,53769
10563,56079
10564,56908
10565,59485
10566,70102
10567,72169
10568,74573
10569,74791
10570,77233
10571,79318
10572,83332
10573,85190
10574,95744
10575,108647
10576,6896
10577,66339
10578,77177
10579,82143
10580,84156
10581,87960
10582,92475
10583,94969
10584,105250
10585,115875
10586,116855
10587,132146
10588,44763
10589,61215
10590,91548
10591,129399
10592,140653
10593,142420
10594,168296
10595,134029
10596,1310
10597,32058
10598,5078
10599,49263
10600,63828
10601,69842
10602,71537
10603,71823
10604,73049
10605,79226
10606,375
10607,4404
10608,6135
10609,131
10610,184
10611,987
10612,1529
10613,1720
10614,2637
10615,3433
10616,3434
10617,4001
10618,4567
10619,4924
10620,6405
10621,6560
10622,117849
10623,70659
10624,399
10625,70867
10626,71348
10627,80498
10628,81957
10629,85268
10630,88138
10631,1098
10632,6320
10633,7188
10634,7584
10635,7933
10636,8460
10637,8689
10638,51185
10639,57393
10640,58287
10641,979
10642,1106
10643,1486
10644,1510
10645,1514
10646,1519
10647,1520
10648,1522
10649,1524
10650,633
10651,636
10652,1087
10653,1137
10654,1846
10655,2631
10656,2678
10657,25934
10658,54290
10659,3779
10660,42407
10661,49957
10662,4258
10663,42422
10664,57637
10665,61692
10666,65045
10667,72393
10668,73876
10669,74095
10670,74488
10671,92923
10672,8883
10673,7418
10674,7756
10675,26796
10676,27005
10677,1026
10678,3580
10679,4780
10680,4252
10681,53466
10682,6583
10683,5167
10684,97057
10685,101243
10686,5206
10687,57520
10688,60289
10689,68685
10690,70301
10691,26760
10692,94953
10693,26497
10694,100426
10695,56
10696,25750
10697,26871
10698,32770
10699,40681
10700,52980
10701,58743
10702,65259
10703,66537
10704,69666
10705,76862
10706,78774
10707,80740
10708,85549
10709,86412
10710,86852
10711,87100
10712,90809
10713,92439
10714,95058
10715,95839
10716,96863
10717,99841
10718,100457
10719,103489
10720,105028
10721,105204
10722,107885
10723,108787
10724,110173
10725,113062
10726,115969
10727,116578
10728,116817
10729,117438
10730,118338
10731,120130
10732,126560
10733,127138
10734,127186
10735,130628
10736,131920
10737,135238
10738,139847
10739,141950
10740,142386
10741,143863
10742,143969
10743,144776
10744,147927
10745,150034
10746,150072
10747,151771
10748,154364
10749,154582
10750,154786
10751,156755
10752,157673
10753,158725
10754,160161
10755,160988
10756,162738
10757,163052
10758,164204
10759,164821
10760,165641
10761,168122
10762,169164
10763,169276
10764,169992
10765,170945
10766,171315
10767,171765
10768,172913
10769,173007
10770,173139
10771,173209
10772,174793
10773,25977
10774,49412
10775,27758
10776,79760
10777,1121
10778,2343
10779,5083
10780,5718
10781,5850
10782,8658
10783,26596
10784,26674
10785,32442
10786,58939
10787,68153
10788,68662
10789,71779
10790,77370
10791,82848
10792,82976
10793,83359
10794,95776
10795,102217
10796,103534
10797,106503
10798,107264
10799,108246
10800,108977
10801,109199
10802,109251
10803,113555
10804,118888
10805,118890
10806,120811
10807,123571
10808,126245
10809,126927
10810,126959
10811,48522
10812,58972
10813,59625
10814,94752
10815,8796
10816,3170
10817,1898
10818,2074
10819,3381
10820,31053
10821,51372
10822,1055
10823,1990
10824,2635
10825,2636
10826,2842
10827,3874
10828,3942
10829,4402
10830,4513
10831,4940
10832,4953
10833,5029
10834,5063
10835,5084
10836,5126
10837,5156
10838,5639
10839,5640
10840,5645
10841,5726
10842,5862
10843,6657
10844,6748
10845,7305
10846,7491
10847,32141
10848,43906
10849,2786
10850,3905
10851,4376
10852,67983
10853,86000
10854,88746
10855,89638
10856,103279
10857,107274
10858,113250
10859,115770
10860,126919
10861,139655
10862,140289
10863,142969
10864,144138
10865,2196
10866,48883
10867,4332
10868,26726
10869,45969
10870,79910
10871,98067
10872,112226
10873,114760
10874,120639
10875,49050
10876,87270
10877,96807
10878,135885
10879,67422
10880,72980
10881,73858
10882,84312
10883,45137
10884,52845
10885,54978
10886,57236
10887,62718
10888,69574
10889,80941
10890,82209
10891,88706
10892,90264
10893,90620
10894,91325
10895,91869
10896,96975
10897,102286
10898,103723
10899,104685
10900,1807
10901,2703
10902,3184
10903,3474
10904,4154
10905,32627
10906,26887
10907,38849
10908,82240
10909,89002
10910,26812
10911,27871
10912,775
10913,959
10914,1160
10915,1715
10916,92719
10917,130970
10918,136445
10919,136447
10920,1421
10921,84570
10922,6990
10923,92391
10924,149658
10925,149723
10926,150894
10927,5526
10928,86290
10929,102922
10930,113432
10931,119139
10932,132586
10933,157498
10934,6939
10935,65435
10936,65731
10937,68945
10938,68959
10939,845
10940,1325
10941,4418
10942,3162
10943,98400
10944,100436
10945,101857
10946,80727
10947,174585
10948,174815
10949,143511
10950,3586
10951,2481
10952,4176
10953,6191
10954,6641
10955,8484
10956,8826
10957,26048
10958,26073
10959,41336
10960,41627
10961,58029
10962,2695
10963,41721
10964,62801
10965,79222
10966,89629
10967,93598
10968,60832
10969,40010
10970,3058
10971,4964
10972,4982
10973,5154
10974,5919
10975,5979
10976,6168
10977,6302
10978,6654
10979,6822
10980,6836
10981,7280
10982,8201
10983,8893
10984,25878
10985,26080
10986,30783
10987,34648
10988,40033
10989,46331
10990,48308
10991,50949
10992,51619
10993,56015
10994,60745
10995,63989
10996,65204
10997,66284
10998,67257
10999,69372
11000,74436
11001,83248
11002,84230
11003,86982
11004,89219
11005,91054
11006,91056
11007,92760
11008,624
11009,1168
11010,2740
11011,3021
11012,3294
11013,3940
11014,3941
11015,4096
11016,4752
11017,4753
11018,4794
11019,4839
11020,5153
11021,5163
11022,5183
11023,5203
11024,5356
11025,5542
11026,5592
11027,5595
11028,5606
11029,5697
11030,5715
11031,5724
11032,5727
11033,5746
11034,5758
11035,5837
11036,5884
11037,5980
11038,5998
11039,6000
11040,6142
11041,6406
11042,6476
11043,6653
11044,6809
11045,6835
11046,6848
11047,6968
11048,7764
11049,7987
11050,8092
11051,8168
11052,8258
11053,8635
11054,8747
11055,8770
11056,8825
11057,8854
11058,8885
11059,8892
11060,8894
11061,9016
11062,26383
11063,26492
11064,26523
11065,26540
11066,26558
11067,26638
11068,26973
11069,27327
11070,27402
11071,27524
11072,30791
11073,31502
11074,31909
11075,42285
11076,42794
11077,43022
11078,43838
11079,44777
11080,44978
11081,49435
11082,49528
11083,51520
11084,51917
11085,53131
11086,54270
11087,56165
11088,57873
11089,58485
11090,59604
11091,60463
11092,60479
11093,63069
11094,63458
11095,63836
11096,65310
11097,65939
11098,67073
11099,67168
11100,67871
11101,68843
11102,69140
11103,69339
11104,70366
11105,71374
11106,71490
11107,71700
11108,72921
11109,73870
11110,74075
11111,74370
11112,74752
11113,81364
11114,56837
11115,84613
11116,92829
11117,104392
11118,49815
11119,77596
11120,93240
11121,93496
11122,95773
11123,98607
11124,109425
11125,109633
11126,112512
11127,114793
11128,116899
11129,121310
11130,122195
11131,133893
11132,1349
11133,4596
11134,6088
11135,6655
11136,7565
11137,8141
11138,8407
11139,8615
11140,8706
11141,8735
11142,8762
11143,8788
11144,8821
11145,8822
11146,26251
11147,26366
11148,26875
11149,32781
11150,42681
11151,51857
11152,51991
11153,827
11154,131850
11155,132418
11156,105429
11157,160289
11158,462
11159,925
11160,2086
11161,2864
11162,8499
11163,26527
11164,27851
11165,1578
11166,7195
11167,2715
11168,5749
11169,27064
11170,31349
11171,49013
11172,64900
11173,96941
11174,97797
11175,97950
11176,101003
11177,110750
11178,115915
11179,121117
11180,122045
11181,124519
11182,135216
11183,140481
11184,144540
11185,160694
11186,161658
11187,1058
11188,1437
11189,1714
11190,1795
11191,2824
11192,2830
11193,2994
11194,3126
11195,3336
11196,3817
11197,3902
11198,4074
11199,4256
11200,4315
11201,4538
11202,4819
11203,4935
11204,5408
11205,5436
11206,5512
11207,5619
11208,6017
11209,6109
11210,6147
11211,6336
11212,6965
11213,7745
11214,7880
11215,7940
11216,8133
11217,8143
11218,8602
11219,26231
11220,53988
11221,5212
11222,8585
11223,38294
11224,68137
11225,77206
11226,4731
11227,4766
11228,5104
11229,7241
11230,7699
11231,61941
11232,32743
11233,168554
11234,38384
11235,43699
11236,45679
11237,52572
11238,56012
11239,70726
11240,77667
11241,79800
11242,80454
11243,81164
11244,7574
11245,93139
11246,93649
11247,100553
11248,106739
11249,113843
11250,118244
11251,120853
11252,135456
11253,166802
11254,170697
11255,31374
11256,33
11257,5003
11258,115877
11259,104312
11260,1666
11261,158254
11262,158840
11263,159147
11264,6241
11265,6292
11266,26178
11267,60599
11268,71327
11269,157835
11270,157963
11271,4013
11272,27392
11273,54198
11274,66066
11275,68667
11276,74493
11277,86574
11278,91831
11279,100326
11280,102009
11281,103626
11282,103629
11283,103631
11284,32318
11285,42393
11286,48791
11287,58111
11288,60259
11289,63393
11290,65845
11291,77665
11292,85261
11293,90476
11294,91873
11295,95193
11296,95588
11297,97390
11298,99371
11299,100485
11300,105086
11301,105715
11302,109351
11303,109416
11304,115075
11305,115309
11306,115941
11307,115943
11308,117638
11309,119782
11310,121184
11311,122292
11312,122711
11313,123423
11314,124507
11315,125970
11316,125972
11317,125974
11318,128968
11319,131389
11320,132140
11321,132545
11322,141676
11323,142158
11324,143031
11325,143868
11326,148775
11327,152678
11328,155583
11329,155874
11330,158894
11331,158946
11332,159153
11333,163070
11334,164797
11335,170645
11336,175323
11337,74115
11338,162882
11339,4110
11340,27246
11341,39529
11342,50183
11343,76127
11344,79287
11345,82739
11346,6136
11347,1817
11348,2674
11349,5453
11350,5580
11351,5817
11352,6055
11353,6690
11354,7141
11355,30892
11356,30991
