movie_id,imdb_id,movie_title,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
271,113691,Losing Isaiah,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
272,110428,The Madness of King George,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
273,109836,Frankenstein,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
274,113755,Man of the House,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
275,110538,Mixed Nuts,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
276,110516,Milk Money,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
277,110527,Miracle on 34th Street,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
278,113808,Miami Rhapsody,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
279,113896,My Family,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
280,113870,Murder in the First,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
281,110684,Nobody's Fool,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
282,110638,Nell,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
283,113967,New Jersey Drive,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
285,106402,Beyond Bedlam,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
286,113948,Nemesis 2 - Nebula,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
287,110671,Nina Takes a Lover,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
288,110632,Natural Born Killers,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
289,110737,Only You,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
290,110729,Once Were Warriors,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
291,114151,Poison Ivy II: Lily,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
292,114069,Outbreak,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
293,110413,Léon,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
294,114113,The Perez Family,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
295,114210,A Pyromaniac's Love Story,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
296,110912,Pulp Fiction,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
297,114084,Panther,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
298,105652,Pushing Hands,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
299,110889,Priest,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
300,110932,Quiz Show,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
301,114129,Picture Bride,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
302,110963,La Reine Margot,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
303,114214,The Quick and the Dead,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
304,114296,Roommates,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
305,110907,Prêt-à-Porter,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
306,111495,Trois couleurs : Rouge,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
307,108394,Trois couleurs : Bleu,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
308,111507,Trois couleurs : Blanc,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
309,110769,Pao Da Shuang Deng,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
310,114268,Rent-a-Kid,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
311,110965,Relative Fear,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
312,114571,Stuart Saves His Family,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
313,111333,The Swan Princess,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,111112,The Secret of Roan Inish,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
315,111255,The Specialist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316,111282,Stargate,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
317,111070,The Santa Clause,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
318,111161,The Shawshank Redemption,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
319,111149,Shallow Grave,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
320,108260,Suture,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
321,106966,Fresa y chocolate,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
322,114594,Swimming with Sharks,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,111309,The Sum of Us,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
325,113936,Senior Trip,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,110081,活着,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
327,114614,Tank Girl,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
328,114608,Tales from the Crypt: Demon Knight,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
329,111280,Star Trek: Generations,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
330,114609,Tales from the Hood,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
331,111454,Tom & Viv,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
332,114852,Village of the Damned,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
333,114694,Tommy Boy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,111590,Vanya on 42nd Street,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
335,114788,The Underneath,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
336,114888,The Walking Dead,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
337,108550,What's Eating Gilbert Grape,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
338,114857,Virtuosity,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
339,114924,While You Were Sleeping,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
340,111667,The War,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
341,109655,Double Happiness,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
342,110598,Muriel's Wedding,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
343,112435,The Baby-Sitters Club,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
344,109040,Ace Ventura: Pet Detective,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
345,109045,"The Adventures of Priscilla, Queen of the Desert",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
346,106339,Backbeat,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
347,104779,Bitter Moon,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
348,109348,Bullets Over Broadway,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
349,109444,Clear and Present Danger,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
350,109446,The Client,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
351,109484,"Corrina, Corrina",0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
352,109504,Crooklyn,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
353,109506,The Crow,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
354,109450,Cobb,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355,109813,The Flintstones,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
356,109830,Forrest Gump,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
357,109831,Four Weddings and a Funeral,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
358,113305,Higher Learning,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
359,110091,I Like It Like That,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
360,110093,I Love Trouble,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
361,110167,It Could Happen to You,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
362,110213,The Jungle Book,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
363,107472,Die Macht der Bilder: Leni Riefenstahl,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
364,110357,The Lion King,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
365,107426,Little Buddha,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
366,111686,New Nightmare,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
367,110475,The Mask,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
368,110478,Maverick,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
369,110588,Mrs. Parker and the Vicious Circle,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
370,110622,The Naked Gun 33⅓: The Final Insult,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,110771,The Paper,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
372,110950,Reality Bites,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
373,105226,Red Rock West,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
374,110989,Ri¢hie Ri¢h,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
375,111054,Safe Passage,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
376,110997,The River Wild,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
377,111257,Speed,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,111256,Speechless,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
379,111438,Timecop,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
380,111503,True Lies,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
381,111693,When a Man Loves a Woman,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
382,111742,Wolf,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
383,111756,Wyatt Earp,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
384,112443,Bad Company,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
386,111048,S.F.W.,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
387,110399,A Low Down Dirty Shame,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,112570,"Boys Life: Three Stories of Love, Lust, and Liberation",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
389,109454,Le colonel Chabert,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
390,59170,"Faster, Pussycat! Kill! Kill!",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,110186,Jason's Lyric,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
392,108069,The Secret Adventures of Tom Thumb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
393,111301,Street Fighter,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
394,112702,Coldblooded,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,113043,The Fear,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
398,113104,Frank and Ollie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,109339,Brother Minister: The Assassination of Malcolm X,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,110027,Highlander III: The Sorcerer,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
406,109785,Federal Hill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,113409,In the Mouth of Madness,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
408,109021,8 Seconds,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
409,109035,Above the Rim,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
410,106220,Addams Family Values,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
411,111804,Martin Lawrence: You So Crazy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,106226,The Age of Innocence,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
413,109068,Airheads,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
414,109067,The Air Up There,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
415,106292,Another Stakeout,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,109198,Bad Girls,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
417,109219,Barcelona,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
418,106379,Being Human,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
419,106400,The Beverly Hillbillies,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,109254,Beverly Hills Cop III,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,109279,Black Beauty,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
422,109297,Blink,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
423,109303,Blown Away,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
424,109305,Blue Chips,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
425,109306,Blue Sky,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
426,106452,Body Snatchers,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
427,106471,Boxing Helena,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
428,106489,A Bronx Tale,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
429,109361,Cabin Boy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,106505,Calendar Girl,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
431,106519,Carlito's Way,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
432,109439,City Slickers II: The Legend of Curly's Gold,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
433,109443,Clean Slate,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
434,106582,Cliffhanger,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
435,106598,Coneheads,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
436,109456,Color of Night,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
437,109480,Cops & Robbersons,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
438,109493,The Cowboy Way,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
439,106660,Dangerous Game,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
440,106673,Dave,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,106677,Dazed and Confused,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
442,106697,Demolition Man,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
443,109729,The Endless Summer 2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,106834,Even Cowgirls Get the Blues,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
445,106873,Fatal Instinct,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,106332,霸王别姬,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
447,109783,The Favor,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
448,106881,Fearless,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
449,106880,Fear of a Black Hat,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,111732,With Honors,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
451,106926,Flesh and Bone,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
452,111712,Widows' Peak,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
453,106941,For Love or Money,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
454,106918,The Firm,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
455,106965,Free Willy,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
456,109842,Fresh,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
457,106977,The Fugitive,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
458,107004,Geronimo: An American Legend,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
459,109890,The Getaway,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
460,109891,Getting Even with Dad,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
461,109913,Go Fish,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
462,109920,A Good Man in Africa,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
463,107057,Guilty as Sin,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
464,107076,Hard Target,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
465,107096,Heaven & Earth,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
466,107144,Hot Shots! Part Deux,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467,113674,Live Nude Girls,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,112966,The Englishman Who Went Up a Hill But Came Down a Mountain,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
469,107151,The House of the Spirits,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
470,110064,House Party 3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,110074,The Hudsucker Proxy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
472,110097,I'll Do Anything,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
473,110123,In the Army Now,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,107206,In the Line of Fire,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
475,107207,In the Name of the Father,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
476,110137,The Inkwell,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
477,108551,What's Love Got to Do with It,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
478,110197,Jimmy Hollywood,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,107286,Judgment Night,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
480,107290,Jurassic Park,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
481,107302,Kalifornia,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
482,110265,Killing Zoe,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
483,107322,King of the Hill,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
484,110305,Lassie,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
485,107362,Last Action Hero,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
486,107413,Life With Mikey,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
487,110353,Lightning Jack,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
488,107468,M. Butterfly,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
489,107478,Made in America,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,107497,Malice,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
491,107501,The Man without a Face,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
492,107507,Manhattan Murder Mystery,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
493,107554,Menace II Society,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
494,116253,Executive Decision,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
495,74102,愛のコリーダ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
496,111689,What Happened Was...,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
497,107616,Much Ado About Nothing,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
498,107611,Mr. Jones,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
499,107613,Mr. Wonderful,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
500,107614,Mrs. Doubtfire,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
501,107653,Naked,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
502,110657,The Next Karate Kid,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,110649,The New Age,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
504,110678,No Escape,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
505,110687,North,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
506,107756,Orlando,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
507,107808,A Perfect World,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
508,107818,Philadelphia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
509,107822,The Piano,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
510,107840,Poetic Justice,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
511,107889,The Program,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
512,111003,The Puppet Masters,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
513,110939,Radioland Murders,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
514,110955,The Ref,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,107943,The Remains of the Day,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
516,110971,Renaissance Man,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
517,107969,Rising Sun,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
518,111001,The Road to Wellville,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
519,107978,RoboCop 3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
520,107977,Robin Hood: Men in Tights,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,107983,Romeo Is Bleeding,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
522,105275,Romper Stomper,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
523,108000,Ruby in Paradise,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
524,108002,Rudy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
525,108026,The Saint of Fort Washington,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
526,105032,Les Nuits Fauves,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
527,108052,Schindler's List,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
528,111094,The Scout,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
529,108065,Searching for Bobby Fischer,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
531,108071,The Secret Garden,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
532,111127,Serial Mom,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
533,111143,The Shadow,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
534,108101,Shadowlands,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
535,108122,Short Cuts,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
536,111194,A Simple Twist of Fate,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
537,111201,Sirens,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
538,108149,Six Degrees of Separation,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
539,108160,Sleepless in Seattle,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
540,108162,Sliver,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
